id	product_type	quantity	price	upc	title	description	link	image_link	condition	weight
2232	other		1700	OKT-0029	Стойка для мусорных мешков Pelican-Center 40х35х75 см [OKT1599]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2232	http://korzin.net/images/product/20/OKT_OKT1599_BIG.jpg	New	
2233	other		650	OKT-0030	Мусорное ведро Maxi-Swing 23л. [OKT217]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2233		New	
2233	other		650	OKT-0030	Мусорное ведро Maxi-Swing 23л. [OKT217]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2233	http://korzin.net/images/product/20/OKT_OKT217_BIG.jpg	New	
2234	other		300	OKT-0031	Мусорное ведро Mini-Swing 7 л. [OKT216]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2234		New	
2234	other		300	OKT-0031	Мусорное ведро Mini-Swing 7 л. [OKT216]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2234	http://korzin.net/images/product/20/OKT_OKT216_BIG.jpg	New	
2235	other		1400	OKT-0032	Контейнер для мусора ROLLTOP 50 л (39х29.5х67.5) [OKT455]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2235		New	
2235	other		1400	OKT-0032	Контейнер для мусора ROLLTOP 50 л (39х29.5х67.5) [OKT455]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2235	http://korzin.net/images/product/20/OKT_OKT455_BIG.jpg	New	
2236	other		450	OKT-0033	Контейнер для мусора ROLLTOP 10 л (25.5х19х39) [OKT453]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2236		New	
2236	other		450	OKT-0033	Контейнер для мусора ROLLTOP 10 л (25.5х19х39) [OKT453]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2236	http://korzin.net/images/product/20/OKT_OKT453_BIG.jpg	New	
2237	other		1500	OKT-0034	Ведро для мусора 28 л STEP&CLOSE с двумя внутр.контейнерами [OKT1536]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2237		New	
2237	other		1500	OKT-0034	Ведро для мусора 28 л STEP&CLOSE с двумя внутр.контейнерами [OKT1536]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2237	http://korzin.net/images/product/20/OKT_OKT1536_BIG.jpg	New	
2238	other		250	OKT-0035	Корзина для бумаги 29 см. 11 л [OKT151]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2238		New	
2238	other		250	OKT-0035	Корзина для бумаги 29 см. 11 л [OKT151]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2238	http://korzin.net/images/product/20/OKT_OKT151_BIG.jpg	New	
2239	other		1000	OKT-0036	Контейнер для мусора 28 л STEP&CLOSE (37,5x29,5x46)  [OKT1532]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2239		New	
2239	other		1000	OKT-0036	Контейнер для мусора 28 л STEP&CLOSE (37,5x29,5x46)  [OKT1532]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2239	http://korzin.net/images/product/20/OKT_OKT1532_BIG.jpg	New	
2240	other		1000	OKT-0037	Контейнер для мусора Pelican-Roll 25 л (24.5х28х56) [OKT1911]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2240		New	
2240	other		1000	OKT-0037	Контейнер для мусора Pelican-Roll 25 л (24.5х28х56) [OKT1911]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2240	http://korzin.net/images/product/20/OKT_OKT1911_BIG.jpg	New	
2241	other		900	MAR-0011	Бак многофункциональный Гроссо 38л с крышкой [C330]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2241		New	
2241	other		900	MAR-0011	Бак многофункциональный Гроссо 38л с крышкой [C330]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2241	http://korzin.net/images/product/20/MAR_C330_BIG.jpg	New	
2242	other		650	MAR-0012	Бак многофункциональный Гроссо 24л с крышкой [C329]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2242		New	
2242	other		650	MAR-0012	Бак многофункциональный Гроссо 24л с крышкой [C329]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2242	http://korzin.net/images/product/20/MAR_C329_BIG.jpg	New	
2243	other		900	BPL-0025	Бак хозяйственный 65 л [C12537]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2243		New	
2243	other		900	BPL-0025	Бак хозяйственный 65 л [C12537]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2243	http://korzin.net/images/product/20/BPL_C12537_BIG.jpg	New	
2244	other		120	BPL-0026	Контейнер для мусора 1.25 л [C12011]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2244		New	
2244	other		120	BPL-0026	Контейнер для мусора 1.25 л [C12011]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2244	http://korzin.net/images/product/20/BPL_C12011_BIG.jpg	New	
2245	other		100	BPL-0027	Контейнер для мусора 0.75 л [C12010]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2245		New	
2245	other		100	BPL-0027	Контейнер для мусора 0.75 л [C12010]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2245	http://korzin.net/images/product/20/BPL_C12010_BIG.jpg	New	
2246	other		120	PMB-0113	Корзина для мусора в ассортименте [C919]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2246		New	
2246	other		120	PMB-0113	Корзина для мусора в ассортименте [C919]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2246	http://korzin.net/images/product/20/PMB_C919_BIG.jpg	New	
2247	other		150	PMB-0114	Корзина для бумаг в ассортименте [C909]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2247		New	
2247	other		150	PMB-0114	Корзина для бумаг в ассортименте [C909]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2247	http://korzin.net/images/product/20/PMB_C909_BIG.jpg	New	
2248	other		570	PMB-0115	Контейнер педальный для мусора 20л. [C428]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2248		New	
2248	other		570	PMB-0115	Контейнер педальный для мусора 20л. [C428]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2248	http://korzin.net/images/product/20/PMB_C428_BIG.jpg	New	
2249	other		606	PMB-0116	Контейнер педальный для мусора 8л. [C427]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2249		New	
2249	other		606	PMB-0116	Контейнер педальный для мусора 8л. [C427]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2249	http://korzin.net/images/product/20/PMB_C427_BIG.jpg	New	
2250	other		200	PMB-0117	Контейнер для мусора Тюльпан [C130]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2250		New	
2250	other		200	PMB-0117	Контейнер для мусора Тюльпан [C130]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2250	http://korzin.net/images/product/20/PMB_C130_BIG.jpg	New	
2251	other		130	PMB-0118	Контейнер для мусора ТАЧКИ 0,8л. [C49177]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2251		New	
2251	other		130	PMB-0118	Контейнер для мусора ТАЧКИ 0,8л. [C49177]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2251	http://korzin.net/images/product/20/PMB_C49177_BIG.jpg	New	
2252	other		100	PMB-0119	Контейнер для мусора ТАЧКИ 0,5л. [C49077]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2252		New	
2252	other		100	PMB-0119	Контейнер для мусора ТАЧКИ 0,5л. [C49077]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2252	http://korzin.net/images/product/20/PMB_C49077_BIG.jpg	New	
2253	other		70	PMB-0120	Контейнер для мусора ПРИНЦЕССЫ , ФЕИ 0,5л. [C49055]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2253		New	
2253	other		70	PMB-0120	Контейнер для мусора ПРИНЦЕССЫ , ФЕИ 0,5л. [C49055]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2253	http://korzin.net/images/product/20/PMB_C49055_BIG.jpg	New	
2254	other		130	PMB-0121	Контейнер для мусора ПРИНЦЕССЫ ФЕИ 0,8л. [C49155]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2254		New	
2254	other		130	PMB-0121	Контейнер для мусора ПРИНЦЕССЫ ФЕИ 0,8л. [C49155]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2254	http://korzin.net/images/product/20/PMB_C49155_BIG.jpg	New	
2255	other		100	PMB-0122	Контейнер для мусора ZOO 0,8л. [C491]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2255		New	
2255	other		100	PMB-0122	Контейнер для мусора ZOO 0,8л. [C491]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2255	http://korzin.net/images/product/20/PMB_C491_BIG.jpg	New	
2256	other		150	EKO-0034	Корзина для бумаг Хай Тек [EKK2805]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2256		New	
2256	other		150	EKO-0034	Корзина для бумаг Хай Тек [EKK2805]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2256	http://korzin.net/images/product/20/EKO_EKK2805_BIG.jpg	New	
2257	other		770	TON-0001	Ведро для мусора с педалью Tontarelli 8л (белый/фиолет) [8105236AJ2]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2257		New	
2257	other		770	TON-0001	Ведро для мусора с педалью Tontarelli 8л (белый/фиолет) [8105236AJ2]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2257	http://korzin.net/images/product/20/TON_8105236AJ2_BIG.jpg	New	
2258	other		770	TON-0002	Ведро для мусора с педалью Tontarelli 8л (чёрный/фуксия) [8105239644]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2258		New	
2258	other		770	TON-0002	Ведро для мусора с педалью Tontarelli 8л (чёрный/фуксия) [8105239644]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2258	http://korzin.net/images/product/21/TON_8105239644_BIG.jpg	New	
2259	other		770	TON-0003	Ведро для мусора с педалью Tontarelli 8л (белый/фисташковый) [8105236AN2]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2259		New	
2259	other		770	TON-0003	Ведро для мусора с педалью Tontarelli 8л (белый/фисташковый) [8105236AN2]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2259	http://korzin.net/images/product/21/TON_8105236AN2_BIG.jpg	New	
2260	other		770	TON-0004	Ведро для мусора с педалью Tontarelli 8л (белый/синий ирис) [8105236AM2]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2260		New	
2260	other		770	TON-0004	Ведро для мусора с педалью Tontarelli 8л (белый/синий ирис) [8105236AM2]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2260	http://korzin.net/images/product/21/TON_8105236AM2_BIG.jpg	New	
2261	other		770	TON-0005	Ведро для мусора с педалью Tontarelli 8л (чёрный/синий) [8105239705]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2261		New	
2261	other		770	TON-0005	Ведро для мусора с педалью Tontarelli 8л (чёрный/синий) [8105239705]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2261	http://korzin.net/images/product/21/TON_8105239705_BIG.jpg	New	
2262	other		1000	TON-0006	Ведро для мусора с педалью Tontarelli 18л (белый/фиолет) [8105235AJ2]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2262		New	
2262	other		1000	TON-0006	Ведро для мусора с педалью Tontarelli 18л (белый/фиолет) [8105235AJ2]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2262	http://korzin.net/images/product/21/TON_8105235AJ2_BIG.jpg	New	
2263	other		1000	TON-0007	Ведро для мусора с педалью Tontarelli 18л (чёрный/фуксия) [8105240644]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2263		New	
2263	other		1000	TON-0007	Ведро для мусора с педалью Tontarelli 18л (чёрный/фуксия) [8105240644]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2263	http://korzin.net/images/product/21/TON_8105240644_BIG.jpg	New	
2264	other		1000	TON-0008	Ведро для мусора с педалью Tontarelli 18л (белый/фисташковый) [8105235AN2]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2264		New	
2264	other		1000	TON-0008	Ведро для мусора с педалью Tontarelli 18л (белый/фисташковый) [8105235AN2]	 	http://korzin.net/index.php?dispatch=products.view&product_id=2264	http://korzin.net/images/product/21/TON_8105235AN2_BIG.jpg	New	
