Product code;Product name;List price;Price;Sale;Product line;Quantity;Downloadable;Category;Secondary categories;Description;Features;;Meta keywords;Meta description;Search words;Page title;
RGI-0100;Термос ланч-бокс Soup на 3 лотка, 1,5 л [93-TE-S-3-1500T];840;840;0;Soup;100;0;Термосы///Термосы с широким горлом;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-S-3-1500T]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[1,5]; Объем: T[1,5 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Термос ланч-бокс Soup на 3 лотка, 1,5 л; 
RGI-0101;Термос ланч-бокс Soup на 2 лотка, 1 л [93-TE-S-3-1000V];680;680;0;Soup;100;0;Термосы///Термосы с широким горлом;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-S-3-1000V]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[1]; Объем: T[1 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Термос ланч-бокс Soup на 2 лотка, 1 л; 
RGI-0102;Термос ланч-бокс Soup на 3 лотка, 1,5 л [93-TE-S-3-1500V];840;840;0;Soup;100;0;Термосы///Термосы с широким горлом;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-S-3-1500V]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[1,5]; Объем: T[1,5 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Термос ланч-бокс Soup на 3 лотка, 1,5 л; 
RGI-0107;Термокружка Gotto, 0,52 л [93-TE-GO-1-520];0;520;0;Gotto;100;0;Термосы///Кружки-термосы;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-GO-1-520]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[0,52]; Объем: T[0,52 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Термокружка Gotto, 0,52 л; 
RGI-0108;Термокружка Gotto, 0,52 л [93-TE-GO-1-520.1];520;520;0;Gotto;100;0;Термосы///Кружки-термосы;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-GO-1-520.1]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[0,52]; Объем: T[0,52 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Термокружка Gotto, 0,52 л; 
RGI-0109;Термокружка Gotto, 0,52 л [93-TE-GO-1-520.2];520;520;0;Gotto;100;0;Термосы///Кружки-термосы;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-GO-1-520.2]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[0,52]; Объем: T[0,52 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Термокружка Gotto, 0,52 л; 
RGI-0110;Термокружка Gotto, 0,52 л [93-TE-GO-1-520.3];520;520;0;Gotto;100;0;Термосы///Кружки-термосы;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-GO-1-520.3]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[0,52]; Объем: T[0,52 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Термокружка Gotto, 0,52 л; 
RGI-0111;Термокружка Gotto, 0,5 л [93-TE-GO-2-500];440;440;0;Gotto;100;0;Термосы///Кружки-термосы;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-GO-2-500]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[0,5]; Объем: T[0,5 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Термокружка Gotto, 0,5 л; 
RGI-0112;Термокружка Gotto, 0,5 л [93-TE-GO-3-500.1];570;570;0;Gotto;100;0;Термосы///Кружки-термосы;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-GO-3-500.1]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[0,5]; Объем: T[0,5 л]; Диаметр, см: O[8]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[18,5]; Вес, кг: O[]; Примечания: T[]";;;; ;Термокружка Gotto, 0,5 л; 
RGI-0113;Термокружка Gotto, 0,5 л [93-TE-GO-3-500.2];610;610;0;Gotto;100;0;Термосы///Кружки-термосы;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-GO-3-500.2]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[0,5]; Объем: T[0,5 л]; Диаметр, см: O[8]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[18,5]; Вес, кг: O[]; Примечания: T[]";;;; ;Термокружка Gotto, 0,5 л; 
RGI-0114;Термокружка Gotto, 0,5 л [93-TE-GO-3-500.3];610;610;0;Gotto;100;0;Термосы///Кружки-термосы;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-GO-3-500.3]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[0,5]; Объем: T[0,5 л]; Диаметр, см: O[8]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[18,5]; Вес, кг: O[]; Примечания: T[]";;;; ;Термокружка Gotto, 0,5 л; 
RGI-0115;Термокружка Gotto, 0,5 л [93-TE-GO-3-500.4];610;610;0;Gotto;100;0;Термосы///Кружки-термосы;; ;"Производитель: E[Regent Inox, Италия]; Производители (фильтры): E[Regent Inox]; Артикул производителя: T[93-TE-GO-3-500.4]; Материал (фильтры): E[Сталь]; Материал: T[нержавеющая сталь]; Объем л. (фильтры): O[0,5]; Объем: T[0,5 л]; Диаметр, см: O[8]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[18,5]; Вес, кг: O[]; Примечания: T[]";;;; ;Термокружка Gotto, 0,5 л; 
LMN-0001;Контейнер стеклянный Keep'n'Box квадратный, 1,17 л [G3252];340;340;0;Keep'n'Box;100;0;Ящики, контейнеры///Пищевые контейнеры;; ;"Производитель: E[Luminarc, Франция]; Производители (фильтры): E[Luminarc]; Артикул производителя: T[G3252]; Материал (фильтры): E[Стекло]; Материал: T[стекло]; Объем л. (фильтры): O[1,17]; Объем: T[1,17 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[17,5]; Глубина, см: O[17,5]; Высота, см: O[7]; Вес, кг: O[]; Примечания: T[]";;;; ;Контейнер стеклянный Keep'n'Box квадратный, 1,17 л; 
LMN-0002;Контейнер стеклянный Keep'n'Box квадратный, 0,36 л [G3250];200;200;0;Keep'n'Box;100;0;Ящики, контейнеры///Пищевые контейнеры;; ;"Производитель: E[Luminarc, Франция]; Производители (фильтры): E[Luminarc]; Артикул производителя: T[G3250]; Материал (фильтры): E[Стекло]; Материал: T[стекло]; Объем л. (фильтры): O[0,36]; Объем: T[0,36 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[]; Вес, кг: O[]; Примечания: T[]";;;; ;Контейнер стеклянный Keep'n'Box квадратный, 0,36 л; 
LMN-0003;Контейнер стеклянный Keep'n'Box квадратный, 0,72 л [G3251];290;290;0;Keep'n'Box;100;0;Ящики, контейнеры///Пищевые контейнеры;; ;"Производитель: E[Luminarc, Франция]; Производители (фильтры): E[Luminarc]; Артикул производителя: T[G3251]; Материал (фильтры): E[Стекло]; Материал: T[стекло]; Объем л. (фильтры): O[0,72]; Объем: T[0,72 л]; Диаметр, см: O[]; Длина, см: O[]; Ширина, см: O[15]; Глубина, см: O[15]; Высота, см: O[6]; Вес, кг: O[]; Примечания: T[]";;;; ;Контейнер стеклянный Keep'n'Box квадратный, 0,72 л; 
LMN-0004;Контейнер стеклянный Keep'n'Box круглый, 0,39 л [G4264];180;180;0;Keep'n'Box;100;0;Ящики, контейнеры///Пищевые контейнеры;; ;"Производитель: E[Luminarc, Франция]; Производители (фильтры): E[Luminarc]; Артикул производителя: T[G4264]; Материал (фильтры): E[Стекло]; Материал: T[стекло]; Объем л. (фильтры): O[0,39]; Объем: T[0,39 л]; Диаметр, см: O[13,5]; Длина, см: O[]; Ширина, см: O[]; Глубина, см: O[]; Высота, см: O[5,5]; Вес, кг: O[]; Примечания: T[]";;;; ;Контейнер стеклянный Keep'n'Box круглый, 0,39 л; 
